 1,23.1,28.8,15:50,18.6,5:20,0.0,4.7,0.0,8.9,35.4,14:00,NE
 2,21.8,29.5,13:30,16.2,3:00,0.2,3.7,0.0,6.3,27.4,10:20,ENE
 3,21.9,28.2,14:30,16.5,2:20,0.2,3.8,0.0,6.4,29.0,14:00,WNW
 4,22.4,28.7,13:50,17.1,6:20,0.1,4.2,0.0,5.6,24.1,10:40,WNW
 5,21.6,27.4,12:30,17.5,7:00,0.1,3.2,0.0,8.4,37.0,15:30,NE
 6,18.6,24.0,15:00,14.8,21:30,0.8,1.1,24.2,6.6,35.4,0:20,ENE
 7,18.7,23.6,14:50,14.8,3:40,1.0,1.3,0.2,7.1,33.8,15:50,NE
 8,20.0,26.1,12:10,16.6,4:10,0.2,1.9,5.4,3.9,20.9,10:50,WNW
 9,20.8,26.2,12:50,15.1,5:30,0.5,3.0,0.0,7.1,32.2,17:10,S
10,20.1,26.7,15:40,15.6,6:20,0.7,2.4,0.0,5.1,41.8,17:30,WNW
11,19.9,24.4,11:40,15.7,3:30,0.6,2.1,0.0,7.6,32.2,17:10,NE
12,20.2,24.8,13:30,16.6,1:40,0.3,2.2,0.0,10.9,41.8,11:00,NE
13,20.1,25.9,15:10,15.9,2:30,0.6,2.3,0.0,7.4,25.7,17:50,NNE
14,21.9,28.2,13:50,15.6,5:20,0.4,4.0,0.0,6.1,29.0,18:40,W
15,23.6,30.3,14:00,16.7,6:20,0.1,5.3,0.0,6.8,32.2,15:10,SSW
16,22.5,27.8,12:00,17.3,5:40,0.1,4.2,0.0,5.0,22.5,14:20,SSW
17,23.2,29.9,12:50,17.8,3:50,0.0,4.9,0.0,6.0,33.8,22:00,W
18,24.3,30.1,15:40,19.6,4:40,0.0,6.0,0.0,5.5,35.4,7:50,W
19,24.4,30.7,13:40,19.8,4:50,0.0,6.1,0.0,7.7,38.6,12:50,WNW
20,21.9,27.0,13:40,18.2,4:30,0.0,3.6,0.2,9.8,43.5,14:30,NE
21,22.7,26.8,12:30,18.1,0:30,0.0,4.3,0.0,15.9,45.1,15:30,NE
22,22.4,25.8,12:30,18.9,6:50,0.0,4.1,0.0,13.2,43.5,15:00,NE
23,21.7,26.1,11:30,17.2,6:20,0.1,3.4,0.2,9.3,35.4,8:20,NE
24,20.4,26.4,15:00,16.1,5:40,0.4,2.5,0.8,5.1,22.5,12:20,WNW
25,23.7,29.2,14:10,17.9,1:00,0.0,5.3,0.0,10.6,43.5,12:00,WNW
26,24.3,28.5,16:10,20.8,6:30,0.0,5.9,0.0,10.5,48.3,14:00,NNW
27,23.3,27.6,16:10,20.0,7:00,0.0,5.0,0.0,13.7,48.3,12:20,NNE
28,23.4,27.4,14:40,20.1,5:00,0.0,5.1,0.0,15.0,46.7,13:00,NE
29,23.8,28.3,15:20,20.2,6:00,0.0,5.5,0.0,12.4,49.9,10:10,NNE
30,24.2,28.5,13:40,19.7,6:40,0.0,5.8,0.0,11.1,45.1,11:50,NE
31,23.8,27.4,13:50,20.1,5:50,0.0,5.5,0.0,12.6,45.1,11:10,NE
