 1,13.8,17.7,15:00,11.0,7:20,4.6,0.0,0.0,12.9,46.7,13:20,NE
 2,12.8,18.6,12:40,8.0,7:00,5.5,0.0,0.0,8.7,35.4,15:40,ENE
 3,12.7,18.1,15:00,7.7,6:10,5.6,0.0,0.0,5.3,22.5,15:50,E
 4,15.3,18.9,11:40,11.4,7:20,3.1,0.0,0.0,5.1,20.9,16:10,NNW
 5,15.2,19.9,12:10,11.9,00:00,3.3,0.1,0.0,6.0,25.7,14:50,ENE
 6,14.8,21.4,12:50,10.7,4:30,3.8,0.3,0.0,5.3,25.7,16:00,WNW
 7,14.3,20.5,11:40,10.6,23:50,4.2,0.1,4.2,6.1,24.1,0:20,ENE
 8,13.6,18.7,14:20,10.1,7:10,4.7,0.0,0.0,8.5,30.6,14:00,WNW
 9,13.8,18.2,12:50,10.1,00:00,4.5,0.0,0.0,9.2,30.6,14:30,NE
10,13.8,18.0,14:30,9.1,4:00,4.6,0.0,0.0,10.0,35.4,12:30,NE
11,14.8,19.3,14:40,10.6,5:00,3.6,0.1,0.0,9.8,35.4,11:10,NE
12,15.2,20.6,13:30,9.6,4:30,3.4,0.3,0.0,10.0,32.2,16:20,NE
13,17.1,21.7,14:20,12.6,1:50,2.2,0.8,0.0,9.0,33.8,11:00,NE
14,18.0,23.9,12:50,13.2,7:20,1.8,1.4,0.0,5.6,22.5,15:40,NE
15,18.9,25.3,15:20,13.1,6:30,1.7,2.2,0.0,7.1,27.4,17:40,W
16,16.9,23.1,17:10,11.6,6:20,2.4,1.1,0.0,7.7,37.0,17:50,WNW
17,15.7,22.6,11:50,12.2,17:30,3.2,0.6,6.2,6.6,59.5,16:40,W
18,14.8,19.3,14:00,10.2,6:50,3.6,0.1,0.0,7.2,25.7,16:10,ESE
19,16.4,20.9,14:10,12.0,0:10,2.3,0.4,0.0,14.0,48.3,21:00,SSW
20,16.8,21.2,13:40,11.3,00:00,2.1,0.6,0.0,10.3,33.8,0:30,SSW
21,12.3,14.4,16:50,10.6,23:00,6.1,0.0,0.0,7.9,30.6,17:00,NE
22,11.4,15.2,12:40,7.9,00:00,6.9,0.0,0.0,10.0,43.5,16:00,NNE
23,13.2,19.3,16:50,7.1,1:40,5.2,0.1,0.0,10.3,40.2,19:00,WNW
24,14.8,19.0,11:50,10.1,7:10,3.6,0.1,0.0,9.8,33.8,13:10,NE
25,15.3,21.4,13:50,9.8,6:50,3.6,0.7,0.0,6.1,19.3,13:10,WNW
26,17.4,23.9,16:40,10.1,6:30,2.6,1.7,0.0,6.4,25.7,15:50,W
27,18.4,25.2,15:10,11.9,6:30,1.9,2.1,0.0,6.0,19.3,15:20,WNW
28,20.4,27.5,16:40,13.9,4:40,1.1,3.2,0.0,6.1,22.5,18:20,WNW
29,20.3,25.7,12:50,13.9,7:10,0.8,2.7,0.0,5.1,27.4,18:00,WNW
30,20.1,26.2,12:40,16.6,6:20,0.2,1.9,0.0,11.4,48.3,18:00,NE
