 1,13.5,18.3,15:30,9.7,4:40,4.7,0.0,0.0,6.8,27.4,10:50,WNW
 2,14.2,19.3,14:50,8.9,7:00,4.2,0.1,0.0,6.1,22.5,13:20,WNW
 3,17.5,23.2,14:00,13.0,6:40,2.0,1.2,0.0,6.8,25.7,14:10,W
 4,18.1,23.1,13:10,13.9,5:40,1.5,1.2,0.0,5.6,22.5,1:50,WNW
 5,17.2,22.4,13:10,13.2,6:00,2.1,0.9,0.0,5.5,20.9,11:20,WNW
 6,18.6,23.4,13:40,14.5,3:10,1.1,1.3,0.0,6.8,30.6,13:50,SSW
 7,19.8,22.5,13:40,16.6,2:30,0.3,1.8,0.0,12.6,45.1,15:00,SSW
 8,22.0,25.4,13:30,20.0,23:00,0.0,3.6,0.0,12.6,51.5,14:10,SSW
 9,19.3,24.3,12:50,13.6,18:20,1.3,2.3,3.2,17.7,66.0,11:00,SSW
10,17.3,21.2,14:20,14.3,6:40,1.4,0.4,0.0,10.0,38.6,0:50,WSW
11,17.5,22.9,14:30,13.7,7:10,1.8,0.9,0.0,7.9,30.6,11:00,W
12,17.7,21.4,13:10,13.0,5:10,1.5,0.8,0.0,11.3,43.5,16:00,SSW
13,16.6,20.1,15:00,12.4,22:40,2.0,0.2,0.0,10.3,38.6,14:00,WNW
14,14.1,18.8,13:20,10.7,5:10,4.2,0.0,0.0,8.5,30.6,15:40,WNW
15,12.4,14.6,14:00,10.5,00:00,5.7,0.0,0.0,11.7,38.6,12:40,NNE
16,10.3,13.0,11:50,8.9,22:20,7.5,0.0,0.6,8.7,32.2,11:20,NE
17,11.3,14.7,12:00,8.7,1:00,6.8,0.0,0.0,8.7,27.4,11:00,NNE
18,12.8,16.7,13:50,9.3,2:40,5.6,0.0,0.0,9.2,30.6,9:40,NE
19,13.7,17.6,12:40,10.8,00:00,4.7,0.0,0.0,8.2,29.0,10:40,NE
20,13.4,18.1,13:30,9.1,6:30,4.7,0.0,0.0,10.6,33.8,21:50,NE
21,13.9,16.6,12:50,10.9,2:30,4.3,0.0,0.0,13.4,41.8,16:40,NNE
22,13.7,16.6,11:40,12.1,7:10,4.3,0.0,0.0,14.8,43.5,12:00,NNE
23,13.2,16.0,11:10,11.8,1:00,4.9,0.0,0.0,12.6,40.2,9:50,NNE
24,12.9,16.8,13:40,9.9,6:50,5.1,0.0,0.0,8.4,32.2,12:30,WNW
25,13.0,17.9,14:40,10.1,0:50,5.1,0.0,0.0,3.1,14.5,14:30,NW
26,14.8,17.2,12:00,12.9,0:20,3.2,0.0,7.8,2.6,14.5,13:50,ENE
27,15.3,18.4,11:30,12.5,6:20,2.8,0.0 102.2,5.5,37.0,13:20,SSW
28,14.6,17.6,19:10,11.9,00:00,3.5,0.0,53.4,6.9,33.8,20:20,SSW
29,10.4,12.6,2:40,8.3,22:20,7.1,0.0,0.6,10.0,41.8,10:10,WNW
30,7.2,8.3,0:10,5.9,17:20,10.4,0.0,0.4,24.3,74.0,16:50,NNE
