 1,11.5,16.3,15:30,7.2,3:50,6.8,0.0,0.0,7.9,29.0,13:20,W
 2,12.7,14.7,12:50,9.9,1:20,5.6,0.0,0.0,11.9,45.1,16:30,SSW
 3,13.7,15.8,14:00,11.2,6:40,4.7,0.0,1.4,15.6,66.0,11:10,SSW
 4,14.6,18.6,13:50,10.6,00:00,3.7,0.0,0.0,10.5,43.5,8:30,SSW
 5,12.1,15.8,13:10,9.3,22:30,6.2,0.0,0.0,9.5,38.6,14:40,NNE
 6,10.9,14.6,13:50,8.6,7:00,7.4,0.0,0.0,6.8,25.7,9:40,NE
 7,12.4,16.1,14:30,8.3,8:10,5.9,0.0,0.0,3.5,19.3,1:50,ENE
 8,14.6,17.8,13:40,12.2,7:00,3.7,0.0,0.0,13.4,41.8,11:30,W
 9,12.8,16.3,15:00,10.8,5:50,5.5,0.0,0.0,2.4,27.4,0:20,WNW
10,11.6,13.4,22:00,10.1,8:00,6.8,0.0,17.4,6.9,38.6,21:30,NNW
11,12.9,15.1,12:30,9.8,00:00,5.4,0.0,0.0,11.7,41.8,0:30,WSW
12,10.4,15.2,14:40,7.3,5:20,7.9,0.0,0.0,6.1,33.8,0:40,W
13,10.8,14.8,13:20,5.9,5:20,7.5,0.0,0.0,8.4,35.4,23:10,SSW
14,11.2,14.9,15:30,7.2,00:00,7.1,0.0,0.8,12.2,51.5,10:10,WSW
15,8.8,11.2,16:50,6.7,3:00,9.6,0.0,18.4,3.5,24.1,10:40,WNW
16,9.2,11.7,13:20,7.1,5:10,9.2,0.0,4.8,11.1,49.9,13:40,NNE
17,10.7,14.3,12:00,8.4,23:10,7.6,0.0,0.0,11.1,37.0,7:40,NE
18,10.1,15.0,13:20,6.4,8:00,8.2,0.0,0.0,7.2,32.2,9:40,WNW
19,10.4,14.0,11:20,8.8,1:10,7.9,0.0,0.0,7.7,29.0,13:00,NNE
20,9.6,12.1,13:50,7.9,6:50,8.7,0.0,4.0,10.6,29.0,12:00,NNE
21,11.3,15.8,14:10,8.4,7:10,7.0,0.0,0.6,4.3,20.9,11:00,WNW
22,12.4,16.7,12:10,9.3,4:50,5.9,0.0,0.8,5.3,35.4,15:20,WNW
23,12.1,16.6,13:10,8.8,6:50,6.3,0.0,0.0,9.7,30.6,19:00,NE
24,11.5,15.7,13:50,8.4,23:20,6.8,0.0,16.0,11.4,37.0,14:40,WSW
25,9.4,11.3,14:20,8.4,7:30,8.9,0.0,0.2,9.0,30.6,10:40,NE
26,10.8,15.2,15:40,6.9,00:00,7.5,0.0,17.4,9.2,72.4,8:30,W
27,11.6,16.1,12:40,6.7,6:40,6.8,0.0,0.0,10.0,45.1,23:50,WNW
28,11.8,15.4,13:30,6.5,23:30,6.5,0.0,4.4,13.2,54.7,1:40,W
