 1,22.3,27.6,14:30,18.4,7:10,0.0,4.0,0.0,7.2,33.8,7:30,NNE
 2,20.1,24.9,15:00,16.3,7:00,0.3,2.1,0.0,5.3,24.1,15:20,NNE
 3,21.3,24.4,13:40,18.1,6:50,0.0,2.9,0.0,6.8,30.6,11:50,NNE
 4,21.9,25.3,16:20,17.9,7:00,0.0,3.6,0.0,4.8,24.1,10:30,NE
 5,22.0,25.6,12:40,19.2,6:30,0.0,3.7,0.0,6.4,32.2,14:20,NE
 6,20.1,22.5,14:20,17.7,22:40,0.1,1.8,0.0,5.5,29.0,4:10,W
 7,19.6,22.3,14:00,16.6,6:20,0.2,1.5,1.6,6.8,27.4,10:30,N
 8,21.2,24.4,13:00,17.9,6:50,0.0,2.9,0.0,4.3,25.7,12:00,NE
 9,21.0,25.3,12:50,17.8,6:00,0.1,2.7,0.0,6.9,29.0,12:30,SSE
10,20.7,25.5,12:50,16.9,6:40,0.1,2.4,0.2,5.1,38.6,17:10,SSW
11,20.1,24.2,13:40,15.9,5:30,0.4,2.2,0.0,8.7,38.6,15:00,NNE
12,20.4,23.2,14:10,18.3,23:30,0.0,2.1,0.0,12.2,49.9,11:30,NNE
13,20.1,23.3,14:30,17.6,6:50,0.1,1.9,0.0,6.1,22.5,9:20,NE
14,22.3,28.1,14:00,17.6,5:20,0.1,4.0,0.0,7.1,40.2,9:10,S
15,22.2,26.7,17:20,18.3,5:00,0.0,3.9,0.0,7.4,30.6,12:30,SSE
16,21.8,25.0,18:40,18.4,4:40,0.0,3.4,0.0,5.3,22.5,11:30,SSE
17,22.8,27.3,14:40,18.6,4:40,0.0,4.4,0.0,4.5,25.7,14:50,S
18,24.0,28.6,18:10,20.8,3:40,0.0,5.7,0.0,2.6,30.6,11:40,S
19,23.5,28.2,11:50,19.6,6:10,0.0,5.2,0.0,6.1,30.6,16:20,NE
20,22.7,26.3,13:10,20.7,3:20,0.0,4.3,0.0,8.5,38.6,14:00,N
21,22.5,25.1,14:00,20.7,6:00,0.0,4.2,0.0,17.5,46.7,11:10,N
22,22.4,25.2,16:00,20.8,6:40,0.0,4.1,0.0,13.8,43.5,11:10,N
23,21.9,25.2,13:00,19.4,00:00,0.0,3.6,0.0,7.9,33.8,11:40,N
24,20.9,24.2,15:20,16.9,5:50,0.2,2.8,0.0,4.0,25.7,10:40,NE
25,23.6,26.3,13:00,20.7,0:10,0.0,5.3,0.0,12.4,51.5,15:10,NNE
26,24.9,27.6,15:30,22.2,5:50,0.0,6.6,0.0,20.0,57.9,16:50,N
27,23.3,25.3,13:40,21.7,6:30,0.0,5.0,0.0,20.3,53.1,13:00,N
28,23.3,25.2,17:50,21.3,5:20,0.0,4.9,0.0,20.8,54.7,12:30,N
29,23.7,26.1,13:50,21.8,6:00,0.0,5.4,0.0,18.8,57.9,9:30,N
30,24.2,26.9,13:00,21.3,6:20,0.0,5.9,0.0,17.7,46.7,8:50,N
31,23.8,25.8,15:20,21.5,6:40,0.0,5.5,0.0,15.0,46.7,13:30,N
