 1,15.8,16.8,12:00,15.3,23:50,2.5,0.0,0.0,29.6,69.2,0:50,N
 2,15.6,17.0,13:10,14.8,4:50,2.7,0.0,0.0,26.9,74.0,13:40,N
 3,17.6,20.4,14:30,14.9,0:10,1.2,0.4,0.0,14.8,43.5,14:40,N
 4,17.6,19.4,13:20,15.8,00:00,0.9,0.2,0.0,15.0,46.7,9:40,N
 5,16.8,19.8,13:30,13.8,5:40,1.8,0.3,0.0,6.9,29.0,10:20,N
 6,16.7,19.2,13:30,13.5,4:10,1.8,0.1,0.0,11.1,37.0,10:20,N
 7,16.9,18.8,13:00,15.8,5:00,1.5,0.1,0.0,16.6,49.9,13:40,N
 8,16.8,19.2,13:00,15.1,23:20,1.6,0.1,0.0,12.4,40.2,9:50,N
 9,17.4,22.7,16:20,12.0,5:40,1.9,1.0,0.0,4.0,25.7,23:20,SW
10,18.8,23.9,13:00,12.9,6:10,1.2,1.7,0.0,6.4,33.8,10:50,NW
11,18.7,24.1,13:40,14.6,7:10,1.1,1.5,0.0,2.7,17.7,16:00,SSW
12,16.9,21.0,13:40,13.4,7:20,2.1,0.7,0.2,3.4,22.5,12:10,NNE
13,16.7,20.9,13:10,12.8,7:00,2.2,0.6,0.0,4.7,25.7,14:50,NNE
14,17.1,20.8,14:10,13.6,2:50,1.8,0.6,0.0,3.4,20.9,10:50,NE
15,17.2,19.1,13:10,14.3,1:10,1.2,0.1,0.0,13.2,43.5,13:50,N
16,16.2,19.6,14:30,13.2,00:00,2.2,0.1,0.0,4.7,22.5,11:00,NE
17,17.4,20.1,13:10,13.2,0:10,1.2,0.3,0.0,10.0,43.5,9:40,N
18,16.2,21.6,15:40,11.1,4:50,2.7,0.6,0.0,2.9,22.5,14:10,N
19,16.1,21.0,16:10,12.2,7:20,2.7,0.4,0.2,2.4,22.5,11:10,N
20,16.3,20.7,14:00,12.3,3:20,2.4,0.4,0.4,4.5,27.4,15:40,WNW
21,18.8,21.9,12:10,13.8,4:50,1.0,1.4,0.2,17.5,56.3,13:00,SSW
22,20.7,22.1,12:40,19.6,4:20,0.0,2.3,0.0,28.0,59.5,1:40,S
23,20.3,21.8,11:40,19.5,20:10,0.0,2.0,0.0,18.2,51.5,1:50,S
24,19.9,21.1,11:30,18.8,2:40,0.0,1.6,0.0,12.6,37.0,12:10,SSW
25,19.7,21.4,12:30,16.9,22:00,0.1,1.4,7.0,21.7,59.5,20:50,S
26,18.2,21.2,12:50,15.2,22:30,0.7,0.6,0.0,12.4,57.9,0:40,SSW
27,17.3,19.0,15:00,15.6,3:50,1.1,0.1,10.2,18.3,56.3,13:30,SSW
28,16.0,18.5,15:30,12.8,6:10,2.3,0.0,3.6,10.9,48.3,2:50,SSW
29,15.7,18.7,12:10,13.0,00:00,2.7,0.0,0.0,6.0,27.4,17:40,W
30,12.7,15.9,15:10,9.7,21:10,5.6,0.0,0.0,6.9,30.6,9:10,N
