 1,20.4,23.3,13:30,18.3,6:10,0.0,2.1,0.6,10.9,45.1,2:50,W
 2,21.4,25.2,18:00,17.2,7:00,0.1,3.2,1.6,10.6,35.4,14:10,W
 3,21.7,26.2,13:50,18.4,4:50,0.0,3.4,0.0,9.8,35.4,17:30,S
 4,22.5,27.3,13:00,18.6,2:50,0.0,4.2,0.0,12.4,41.8,16:20,W
 5,22.8,26.6,12:20,19.7,6:20,0.0,4.4,0.0,12.9,40.2,2:30,W
 6,22.0,25.1,13:40,18.2,5:50,0.0,3.7,0.0,7.4,29.0,10:40,E
 7,22.6,25.3,18:40,20.4,7:30,0.0,4.2,0.0,5.8,24.1,14:40,NE
 8,23.2,26.2,13:50,20.6,1:40,0.0,4.8,0.0,11.7,41.8,11:20,N
 9,23.0,25.6,14:00,19.3,6:40,0.0,4.7,0.0,7.2,27.4,10:30,NE
10,23.9,27.5,16:00,19.3,5:50,0.0,5.6,0.0,6.4,25.7,14:50,S
11,24.6,27.9,12:40,21.8,4:00,0.0,6.2,0.4,8.5,35.4,23:30,NE
12,22.9,25.8,14:00,20.1,6:50,0.0,4.6,0.6,8.7,37.0,16:20,NE
13,21.6,23.3,19:00,19.1,00:00,0.0,3.2,0.6,10.5,37.0,15:00,N
14,22.3,25.3,15:20,19.0,0:10,0.0,4.0,1.0,10.1,40.2,15:20,N
15,23.6,27.0,15:00,20.4,2:40,0.0,5.3,0.0,7.2,27.4,11:20,NE
16,24.6,29.3,13:10,19.6,6:10,0.0,6.2,0.0,4.3,22.5,18:20,E
17,26.9,31.6,14:30,21.7,6:30,0.0,8.6,0.0,9.3,37.0,13:40,NE
18,28.4,31.1,14:20,25.6,1:10,0.0,10.1,0.0,18.7,51.5,17:30,N
19,27.7,29.7,12:20,26.0,6:00,0.0,9.4,0.0,22.9,56.3,13:10,N
20,27.2,29.4,14:00,25.1,5:40,0.0,8.9,0.0,25.6,64.4,14:50,N
21,26.4,28.2,16:20,24.8,6:50,0.0,8.1,0.0,24.6,59.5,16:40,N
22,27.3,29.8,12:50,24.9,4:50,0.0,8.9,0.0,21.2,59.5,13:30,N
23,28.4,31.8,14:20,24.7,23:50,0.0,10.1,0.0,10.9,38.6,13:30,N
24,27.0,32.1,14:50,21.8,6:30,0.0,8.7,0.0,6.4,27.4,14:40,S
25,27.8,32.1,15:50,24.9,6:10,0.0,9.5,0.0,8.5,27.4,11:10,WNW
26,27.2,30.6,15:30,23.6,6:50,0.0,8.9,0.0,9.5,30.6,12:10,NE
27,26.3,28.0,17:10,24.7,6:20,0.0,8.0,0.0,13.0,46.7,15:10,N
28,25.8,28.2,11:10,23.1,6:20,0.0,7.4,0.0,9.8,37.0,12:00,NE
29,25.7,29.4,17:20,22.2,6:20,0.0,7.4,0.0,8.7,35.4,23:50,S
30,24.9,27.8,15:40,22.6,6:20,0.0,6.6,0.0,10.8,32.2,0:20,W
