 1,7.6,9.7,11:00,3.6,00:00,10.7,0.0,0.0,27.4,64.4,20:10,SW
 2,3.6,6.1,23:40,0.8,6:20,14.8,0.0,0.0,37.3,77.2,12:40,SW
 3,7.5,11.6,14:50,5.3,4:30,10.8,0.0,0.0,14.3,43.5,0:40,SSW
 4,7.6,11.5,13:20,4.3,6:10,10.8,0.0,0.0,13.8,49.9,6:50,S
 5,8.8,11.5,13:40,6.6,23:50,9.5,0.0,0.0,6.6,25.7,13:40,S
 6,7.2,9.7,12:30,5.3,6:00,11.1,0.0,0.0,21.2,53.1,20:50,S
 7,5.2,7.0,13:30,2.9,23:50,13.1,0.0,0.8,16.9,64.4,22:00,SSE
 8,2.9,4.4,11:10,1.5,4:40,15.4,0.0,6.6,24.3,78.9,0:20,NNE
 9,2.9,4.2,13:20,1.7,18:10,15.4,0.0,58.0,29.5,77.2,9:10,W
10,2.6,3.6,12:50,1.7,20:20,15.7,0.0,10.6,23.3,61.2,19:40,W
11,2.0,3.2,11:30,0.8,4:10,16.3,0.0,83.2,36.2,86.9,18:40,SSW
12,1.8,3.8,19:40,0.4,11:10,16.5,0.0,8.8,30.6,93.3,2:00,S
13,2.4,4.7,12:00,0.6,20:20,15.9,0.0,1.2,21.7,46.7,6:00,S
14,0.9,2.6,15:10,-0.5,8:00,17.4,0.0,0.0,25.4,64.4,9:10,S
15,1.9,2.9,15:00,1.0,5:50,16.4,0.0,0.0,17.9,41.8,1:20,S
16,1.7,3.9,13:00,0.6,20:00,16.7,0.0,0.0,20.0,53.1,16:20,S
17,2.3,5.5,14:50,-0.3,22:50,16.1,0.0,0.0,25.9,70.8,13:50,S
18,4.5,9.7,15:10,0.0,0:10,13.8,0.0,0.0,19.0,49.9,21:30,S
19,9.3,12.7,14:20,5.7,1:00,9.1,0.0,0.0,18.5,41.8,6:20,SSE
20,11.6,14.0,11:20,9.2,00:00,6.7,0.0,0.0,8.5,30.6,3:10,SSE
21,10.7,15.4,14:10,6.8,23:50,7.0,0.0,0.0,14.5,46.7,22:40,SSE
22,8.3,11.2,11:30,6.1,20:50,10.0,0.0,0.0,32.5,70.8,22:00,NE
23,8.7,10.5,16:10,6.3,6:20,9.7,0.0,0.0,37.3,67.6,22:00,NNW
24,9.6,12.7,16:40,6.2,6:40,8.7,0.0,0.0,32.8,72.4,1:50,NNW
25,12.7,17.1,13:00,9.9,5:10,5.6,0.0,0.0,18.7,48.3,4:20,N
26,12.1,15.4,13:30,8.1,22:50,5.9,0.0,0.0,19.2,49.9,17:20,WNW
27,3.3,8.8,0:30,1.1,20:30,15.0,0.0,2.4,41.2,77.2,10:10,NNE
28,1.3,3.6,15:30,-0.9,4:20,17.1,0.0,0.0,38.1,67.6,9:40,NNW
29,5.0,9.8,13:30,2.1,0:10,13.3,0.0,0.0,30.1,70.8,7:10,N
30,6.7,8.9,15:00,4.4,6:20,11.7,0.0,0.4,28.5,62.8,22:00,NNW
31,4.8,7.7,0:10,2.7,23:50,13.5,0.0,0.0,37.7,98.2,10:20,ENE
