 1,28.9,35.7,14:10,22.9,7:30,0.0,10.6,0.0,7.2,33.8,13:50,N
 2,30.1,36.4,15:30,22.4,4:40,0.0,11.7,0.0,7.9,35.4,13:00,N
 3,30.9,35.9,14:30,25.1,00:00,0.0,12.6,0.0,8.9,33.8,4:50,N
 4,28.1,32.7,16:10,23.9,23:50,0.0,9.8,0.0,9.3,32.2,10:50,WSW
 5,28.3,33.2,16:10,23.6,0:20,0.0,9.9,0.0,12.2,41.8,11:40,W
 6,26.1,32.1,15:20,21.8,6:40,0.0,7.7,0.0,7.1,30.6,12:30,SE
 7,26.3,31.4,15:20,22.6,2:20,0.0,8.0,0.0,9.0,40.2,6:10,SE
 8,25.8,31.8,14:00,21.3,19:30,0.0,7.4,0.0,9.3,41.8,2:10,W
 9,25.2,31.4,12:30,19.9,7:20,0.0,6.8,0.0,6.1,25.7,12:20,NNE
10,25.5,32.6,15:10,19.6,5:40,0.0,7.2,0.0,7.6,35.4,19:00,NNE
11,25.1,30.7,12:30,19.7,3:40,0.0,6.7,0.0,6.8,29.0,12:40,N
12,24.8,30.6,14:40,18.8,5:30,0.0,6.5,0.0,11.9,43.5,14:40,N
13,24.2,28.8,13:40,20.3,00:00,0.0,5.9,0.0,10.6,40.2,10:20,N
14,23.8,28.4,14:10,18.4,7:20,0.0,5.4,0.0,6.1,24.1,1:00,SE
15,23.9,31.7,13:00,19.0,6:30,0.0,5.6,0.0,3.9,25.7,13:00,N
16,25.7,33.0,14:20,19.4,7:00,0.0,7.3,0.0,7.6,33.8,14:40,N
17,26.8,30.9,14:40,22.8,5:50,0.0,8.4,0.0,15.1,48.3,17:00,N
18,25.2,29.2,15:30,22.7,21:40,0.0,6.9,0.0,13.0,45.1,13:10,N
19,24.6,28.7,12:40,20.6,3:40,0.0,6.2,0.0,13.0,41.8,13:30,N
20,24.4,29.5,13:50,20.8,7:40,0.0,6.1,0.0,11.4,38.6,14:20,N
21,24.3,29.1,13:40,20.1,4:00,0.0,6.0,0.0,11.1,37.0,11:30,NNE
22,23.7,30.2,16:00,17.3,7:20,0.1,5.4,0.0,5.6,25.7,13:10,NNW
23,24.4,31.8,15:40,17.4,6:50,0.0,6.1,0.0,5.8,25.7,12:50,NNE
24,23.3,29.4,14:10,17.1,7:40,0.1,5.0,0.0,6.4,33.8,00:00,SE
25,22.1,25.4,0:20,18.1,00:00,0.0,3.8,0.0,18.7,56.3,16:50,N
26,18.4,21.4,15:10,16.9,23:50,0.4,0.5,0.0,26.7,66.0,23:40,N
27,17.2,18.9,14:20,16.1,7:40,1.1,0.0,0.0,33.6,74.0,7:10,N
28,18.2,20.6,15:50,15.9,9:20,0.6,0.4,0.0,27.2,64.4,4:00,NNE
29,19.0,21.4,17:40,16.9,9:20,0.3,0.9,50.8,16.9,51.5,16:40,NNE
30,16.9,19.1,0:50,15.7,22:00,1.5,0.1,31.8,19.2,49.9,6:20,W
