 1,12.9,18.2,13:30,7.4,5:40,5.4,0.0,0.0,5.0,24.1,10:30,N
 2,16.2,21.1,14:50,12.1,0:20,2.5,0.3,0.0,7.7,45.1,4:40,SW
 3,16.6,21.7,12:10,10.2,7:30,2.3,0.5,0.0,6.4,45.1,2:50,NE
 4,15.0,18.0,12:10,11.6,4:50,3.3,0.0,0.0,5.5,32.2,14:50,SE
 5,17.7,21.8,14:00,14.2,4:10,1.3,0.7,0.0,7.2,38.6,14:50,E
 6,16.8,19.5,12:30,13.7,23:50,1.6,0.1,0.0,7.9,30.6,13:40,SE
 7,14.6,18.7,15:20,12.7,23:30,3.8,0.0,6.0,9.0,32.2,12:50,NNE
 8,15.4,21.5,13:20,10.2,2:30,3.2,0.3,0.0,5.5,30.6,11:00,N
 9,15.3,21.4,14:10,10.2,7:30,3.3,0.3,0.0,5.0,25.7,15:10,SE
10,15.8,20.7,12:50,12.1,23:40,2.7,0.2,0.8,9.2,43.5,7:00,WSW
11,13.3,17.8,13:30,7.8,4:10,5.0,0.0,1.2,8.9,41.8,20:10,WNW
12,13.3,17.8,13:50,7.7,7:20,5.0,0.0,0.0,7.7,30.6,17:10,SE
13,14.7,18.6,12:40,10.7,1:00,3.7,0.0,0.0,4.5,19.3,13:30,NNE
14,15.8,21.1,15:10,11.4,23:50,3.1,0.6,0.0,7.2,37.0,14:50,NNE
15,14.8,19.1,14:40,9.8,5:40,3.5,0.0,0.0,5.3,29.0,16:00,SE
16,15.4,19.8,13:10,11.4,6:20,2.9,0.1,1.0,11.1,53.1,12:40,SSE
17,13.3,15.4,11:20,10.2,00:00,5.1,0.0,7.0,7.2,45.1,23:20,W
18,12.9,17.2,14:20,9.2,4:30,5.4,0.0,3.8,11.7,51.5,16:10,SW
19,14.7,19.4,15:30,10.0,6:20,3.7,0.1,0.0,9.3,35.4,14:00,SW
20,15.6,19.4,15:50,10.2,7:10,2.8,0.1,0.0,7.2,32.2,16:00,SE
21,16.9,20.0,16:40,15.2,0:10,1.6,0.2,0.8,4.2,20.9,10:30,E
22,19.4,26.0,13:10,14.9,7:20,0.7,1.8,0.0,6.3,24.1,9:30,NE
23,20.0,27.3,14:20,13.8,6:00,1.1,2.7,0.0,7.6,37.0,22:20,NE
24,19.5,22.6,16:10,14.8,7:00,0.4,1.6,0.0,9.8,48.3,23:00,SW
25,19.2,24.4,15:20,16.7,22:50,0.4,1.3,0.0,13.0,48.3,1:00,W
26,17.9,21.8,14:10,14.8,3:10,1.1,0.6,0.0,8.4,29.0,14:30,NNE
27,16.7,19.9,14:30,12.8,00:00,1.8,0.1,7.0,8.5,35.4,16:30,NNE
28,15.9,19.6,13:00,11.3,4:30,2.6,0.1,0.8,9.3,38.6,21:50,W
29,17.3,20.9,13:00,12.2,4:20,1.6,0.6,0.0,8.7,37.0,0:30,SE
30,17.4,20.9,15:40,14.1,4:10,1.4,0.5,0.0,11.6,38.6,9:20,W
