 1,5.6,10.7,15:40,1.4,0:50,12.7,0.0,0.0,3.4,22.5,7:30,N
 2,7.2,13.1,16:00,1.7,7:50,11.2,0.0,0.0,3.4,19.3,13:30,N
 3,10.8,14.7,15:40,6.9,23:40,7.5,0.0,0.0,6.1,38.6,7:50,W
 4,11.5,16.3,14:00,5.9,7:30,6.8,0.0,0.0,6.1,25.7,16:10,SSW
 5,14.1,17.6,12:50,8.3,6:50,4.2,0.0,0.0,10.3,48.3,23:00,SSE
 6,10.7,14.8,0:30,4.3,00:00,7.7,0.0,2.0,12.7,49.9,0:30,NNE
 7,2.8,5.3,13:10,0.7,6:10,15.6,0.0,0.6,12.7,41.8,20:30,N
 8,1.1,3.9,15:50,-2.7,23:40,17.3,0.0,0.0,10.9,46.7,5:40,N
 9,0.6,5.4,13:20,-3.3,6:30,17.7,0.0,0.0,6.1,24.1,11:40,N
10,3.2,6.3,20:30,0.1,2:20,15.2,0.0,1.2,9.7,38.6,13:20,W
11,9.3,13.0,12:00,2.1,3:50,9.1,0.0,9.4,12.4,59.5,12:10,SSW
12,10.3,13.2,1:00,4.8,00:00,8.1,0.0,0.2,11.7,53.1,4:20,W
13,8.7,13.9,13:30,3.1,6:50,9.7,0.0,0.0,2.9,17.7,13:10,NNW
14,13.6,17.8,13:30,9.2,0:10,4.8,0.0,0.0,10.3,38.6,12:20,SSW
15,11.1,14.7,14:10,7.5,23:40,7.3,0.0,2.6,10.8,46.7,4:30,WNW
16,10.3,13.4,13:30,7.4,7:50,8.1,0.0,4.0,9.2,38.6,1:50,N
17,10.9,14.8,13:30,7.2,5:40,7.4,0.0,3.2,5.1,41.8,12:10,NNE
18,11.2,16.0,14:10,6.9,3:50,7.2,0.0,8.4,7.9,49.9,22:50,NNE
19,11.3,15.2,11:00,7.7,00:00,7.1,0.0,0.8,6.3,41.8,19:30,NNE
20,8.2,10.2,13:50,6.8,21:00,10.2,0.0,0.0,10.5,38.6,2:20,N
21,7.8,11.8,14:00,4.9,23:50,10.5,0.0,0.0,7.7,33.8,15:10,NNE
22,7.8,11.6,13:00,4.7,0:50,10.5,0.0,0.0,10.8,43.5,14:50,NNE
23,8.2,10.2,14:10,6.3,5:40,10.2,0.0,0.0,14.6,37.0,9:40,NNE
24,8.4,9.9,12:30,7.0,2:40,10.0,0.0,7.2,13.4,38.6,10:00,NNE
25,7.3,10.0,13:00,6.3,4:50,11.1,0.0,5.2,9.2,40.2,6:50,N
26,6.3,8.3,14:00,4.3,23:30,12.1,0.0,0.0,17.4,48.3,21:50,NNE
27,4.6,7.4,14:10,1.1,23:40,13.8,0.0,0.0,8.7,43.5,1:00,N
28,5.8,11.6,13:50,0.6,1:30,12.5,0.0,0.0,7.6,25.7,15:10,NNE
29,7.4,10.6,12:40,5.2,7:30,10.9,0.0,0.0,11.7,32.2,11:50,N
30,6.9,9.1,13:10,5.3,00:00,11.4,0.0,0.0,8.5,32.2,13:20,N
31,6.4,8.9,11:50,4.4,00:00,11.9,0.0,0.0,7.6,30.6,15:30,NNW
