10/29/2017,5,29,15.7,18.9,14:00,12.3,7:20,2.7,0.0,0.0,11.6,56.3,21:10,WSW
06/05/2016,3.5, 5,25.1,30.0,15:50,18.9,5:20,0.0,6.7,0.0,7.4,25.7,12:00,ENE
04/25/2018,3,25,22.1,30.4,15:20,15.4,6:50,0.3,4.1,0.0,4.7,22.5,10:40,ENE
05/19/2018,2,19,24.4,30.7,13:40,19.8,4:50,0.0,6.1,0.0,7.7,38.6,12:50,WNW
09/12/2017,2,12,26.6,31.9,14:50,22.4,7:20,0.0,8.2,0.0,14.3,46.7,6:20,WSW
11/13/2018,1,13,15.1,18.1,12:30,13.5,22:50,3.2,0.0,0.0,12.4,51.5,13:40,NNW
07/12/2018,1,12,27.8,33.7,14:10,21.7,5:30,0.0,9.4,0.0,10.0,38.6,16:40,NE
07/24/2018,1,24,25.8,30.1,13:30,22.9,5:40,0.0,7.5,0.0,6.3,35.4,13:30,ENE
09/08/2017,1, 8,24.9,31.6,15:20,19.7,7:10,0.0,6.6,0.0,6.4,22.5,15:20,W
06/27/2017,1,27,29.2,35.1,14:10,23.9,6:10,0.0,10.9,0.0,6.4,22.5,13:20,ENE
09/08/2017,0.5, 8,24.9,31.6,15:20,19.7,7:10,0.0,6.6,0.0,6.4,22.5,15:20,W
07/05/2018,0.2, 5,29.4,34.9,12:50,24.8,3:20,0.0,11.1,0.0,9.0,37.0,14:30,ENE
07/23/2016,0.2,23,28.7,33.4,14:50,23.6,4:20,0.0,10.4,0.0,11.4,37.0,11:10,NE
09/01/2018,0.1, 1,28.9,33.6,13:30,25.1,6:50,0.0,10.6,0.0,10.9,41.8,19:00,NE
08/27/2017,0.05,27,25.3,28.8,15:30,22.7,7:00,0.0,6.9,0.0,15.1,48.3,12:50,NNE
