 1,23.2,26.8,12:50,19.4,7:10,0.0,4.8,0.0,6.8,32.2,11:50,N
 2,24.2,29.4,16:00,19.1,5:10,0.0,5.9,0.0,7.2,37.0,10:30,NNE
 3,23.6,27.1,16:00,17.7,00:00,0.0,5.2,0.0,3.5,20.9,11:10,E
 4,20.8,26.8,13:00,15.4,6:40,0.7,3.1,0.0,3.2,19.3,15:30,E
 5,19.7,25.2,15:20,14.3,5:30,1.1,2.4,0.0,3.7,22.5,15:50,SE
 6,20.8,27.2,14:00,14.5,6:20,0.9,3.4,0.0,3.5,20.9,16:00,SE
 7,21.7,28.7,13:50,15.1,6:30,0.8,4.2,0.0,2.7,17.7,14:10,S
 8,22.5,28.2,13:00,16.8,4:40,0.3,4.5,0.0,2.1,14.5,12:40,ESE
 9,21.7,25.6,12:40,18.1,1:10,0.0,3.4,0.0,6.3,32.2,12:20,ESE
10,21.0,23.3,14:30,18.4,6:10,0.0,2.7,0.0,10.1,43.5,11:40,N
11,20.8,23.2,11:50,18.8,5:20,0.0,2.5,0.0,9.3,45.1,11:40,N
12,23.7,28.9,15:10,19.6,2:50,0.0,5.4,0.2,7.7,30.6,10:40,N
13,24.4,29.8,14:30,19.9,7:40,0.0,6.1,0.2,5.1,27.4,14:40,ESE
14,21.2,25.2,15:00,17.3,4:20,0.1,2.9,0.0,4.5,22.5,16:20,ESE
15,21.1,25.1,14:20,16.7,4:50,0.1,2.8,0.0,8.0,43.5,23:00,WNW
16,20.1,25.2,15:20,15.9,4:30,0.4,2.2,0.0,7.4,38.6,0:50,W
17,18.0,24.5,14:50,11.2,00:00,1.9,1.5,2.2,4.0,37.0,17:00,WNW
18,13.1,15.6,10:20,10.1,2:40,5.3,0.0,33.0,4.5,27.4,7:00,N
19,16.7,20.1,14:40,13.6,0:10,1.9,0.3,1.8,4.5,27.4,1:50,ESE
20,18.3,23.2,14:20,12.9,5:40,1.6,1.5,0.0,3.9,22.5,14:10,S
21,18.3,22.2,16:10,14.7,5:10,1.1,1.1,0.2,1.8,19.3,21:10,SE
22,21.5,27.5,14:50,15.2,4:50,0.7,3.8,0.0,5.8,37.0,22:10,SSW
23,21.2,26.4,15:50,15.7,5:20,0.3,3.2,0.0,5.3,32.2,15:00,W
24,18.9,22.6,10:10,14.1,23:30,0.7,1.3,0.0,3.5,29.0,0:10,NE
25,18.3,22.1,15:00,13.4,6:20,1.4,1.3,0.2,2.9,19.3,12:20,NE
26,19.9,24.6,13:30,14.1,6:20,1.1,2.6,0.2,4.7,25.7,13:40,SSE
27,19.1,23.6,13:50,15.6,5:40,0.7,1.5,1.4,3.5,29.0,14:10,SSE
28,19.2,23.3,16:50,15.7,4:10,0.7,1.6,0.0,2.7,24.1,17:10,SE
29,18.2,22.0,12:20,15.2,5:30,0.8,0.7,0.2,1.6,22.5,12:20,SSE
30,17.8,24.4,13:00,13.2,00:00,1.8,1.3,3.2,2.4,22.5,15:50,ESE
31,19.0,24.6,14:00,12.4,3:20,1.7,2.4,0.2,3.1,20.9,14:20,NW
