 02,12.0,16.7,15:00,4.3,06:30,76,41,0.0,9.8,62.8,20:40,N
 03,12.7,16.8,13:00,9.0,05:20,84,56,0.6,2.7,19.3,13:40,N
 04,13.0,15.3,13:40 11.9,00:00,87,58,0.6,5.5,24.1,13:40,N
 05,11.2,13.3,12:20,7.5,23:30,72,48,0.0,11.2,40.2,14:30,NNE
 06,10.2,13.9,13:30,7.0,04:50,90,60,0.4,3.3,22.5,02:30,NNE
 07,12.2,14.5,10:30,9.8,05:00,92,49,0.2,6.7,41.8,21:10,N
 08,9.0,11.3,00:00,4.7,23:20,78,56,0.0,9.2,43.5,02:20,NNE
 09,7.5,13.3,15:30,2.4,05:30,88,54,0.0,0.3,9.7,14:40,SE
 10,10.4,17.0,15:20,5.3,07:30,89,49,0.0,1.3,9.7,16:00,SW
 11,11.7,18.9,14:50,6.3,06:40,86,45,0.0,2.3,22.5,15:30,SW
 12,12.8,18.4,15:00,8.7,02:40,89,53,0.0,2.1,25.7,23:30,SW
 13,11.0,14.0,12:00,6.6,19:10,87,33,1.2,15.1,49.9,17:30,N
 14,5.5,8.6,13:10,1.8,21:50,79,49,0.0,8.3,56.3,01:40,NNE
 15,7.3,13.0,15:40,1.3,03:50,83,53,0.0,2.6,25.7,23:30,SE
 16,8.2,9.9,00:00,7.2,08:30,86,59,0.4,12.1,46.7,17:20,N
 17,6.9,8.6,13:30,5.9,05:00,71,45,0.0,14.8,51.5,12:20,NNE
 18,7.2,11.1,15:10,4.1,22:10,70,43,0.0,7.4,35.4,00:30,N
 19,7.8,12.1,14:10,3.3,01:10,80,54,0.0,3.7,25.7,13:50,N
 20,8.0,12.9,12:40,4.1,22:20,84,62,0.0,1.8,14.5,23:50,N
 21,8.2,10.4,12:20,6.2,16:50,83,51,0.2,13.8,49.9,13:10,NNE
 22,6.7,8.5,15:30,5.6,05:40,86,53,1.6,18.3,57.9,11:50,N
 23,7.0,7.8,23:50,5.4,06:10,86,61,5.0,13.5,48.3,21:10,N
 24,9.3,11.2,11:30,7.7,00:00,80,51,0.2,14.5,48.3,12:40,N
 25,10.1,15.2,14:40,5.5,05:10,79,36,0.0,7.7,37.0,18:10,N
 26,10.9,14.1,13:00,8.1,07:10,84,46,0.4,8.2,43.5,01:10,N
 27,10.9,14.3,13:10,9.3,07:40,85,66,0.0,2.4,17.7,12:30,N
 28,7.1,10.4,00:40,5.7,14:40,92,55,10.6,10.5,40.2,13:30,N
 29,5.3,7.1,16:20,2.6,03:10,87,54,12.2,20.3,69.2,15:00,NNE
 30,3.9,6.5,00:00,1.2,20:00,91,57,6.0,15.3,59.5,02:20,N
 31,4.2,5.8,23:40,2.6,01:30,79,59,0.0,16.3,48.3,06:00,NW
------------------------------------------------------------------------------------
